Date,Type,Treatment,Replicate,Replicate_color,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_(mmol/kgSW),TCO2_(mmol/kgSW),pH,pH_out_TA_DIC,fCO2_out_(matm)_TA_DIC,pCO2_out_(matm)_TA_DIC,HCO3_out_(mmol/kgSW)_TA_DIC,CO3_out_(mmol/kgSW)_TA_DIC,CO2_out_(mmol/kgSW)_TA_DIC,B_Alk_out_(mmol/kgSW)_TA_DIC,OH_out_(mmol/kgSW)_TA_DIC,P_Alk_out_(mmol/kgSW)_TA_DIC,Si_Alk_out_(mmol/kgSW)_TA_DIC,Revelle_out_TA_DIC,WCa_out_TA_DIC,WAr_out_TA_DIC,xCO2_out_(dry_at_1_atm)_(ppm)_TA_DIC,_,pH_out_TA_pH,fCO2_out_(matm)_TA_pH,pCO2_out_(matm)_TA_pH,HCO3_out_(mmol/kgSW)_TA_pH,CO3_out_(mmol/kgSW)_TA_pH,CO2_out_(mmol/kgSW)_TA_pH,B_Alk_out_(mmol/kgSW)_TA_pH,OH_out_(mmol/kgSW)_TA_pH,P_Alk_out_(mmol/kgSW)_TA_pH,Si_Alk_out_(mmol/kgSW)_TA_pH,Revelle_out_TA_pH,WCa_out_TA_pH,WAr_out_TA_pH,xCO2_out_(dry_at_1_atm)_(ppm)_TA_pH,_,pH_out_DIC_pH,fCO2_out_(matm)_DIC_pH,pCO2_out_(matm)_DIC_pH,HCO3_out_(mmol/kgSW)_DIC_pH,CO3_out_(mmol/kgSW)_DIC_pH,CO2_out_(mmol/kgSW)_DIC_pH,B_Alk_out_(mmol/kgSW)_DIC_pH,OH_out_(mmol/kgSW)_DIC_pH,P_Alk_out_(mmol/kgSW)_DIC_pH,Si_Alk_out_(mmol/kgSW)_DIC_pH,Revelle_out_DIC_pH,WCa_out_DIC_pH,WAr_out_DIC_pH,xCO2_out_(dry_at_1_atm)_(ppm)_DIC_pH
2/22/2023,Adults,8,D,,16,26.77,9.59,22.92,1941.65,,7.9272,,,,,,,,,,,,,,,,8.031,368.3,369.7,1657.8,114,14,53.4,2.5,0,0,12.729,2.86,1.8,376.3,,,,,,,,,,,,,,,
2/22/2023,Adults,8,E,,16,26.68,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2023,Adults,8,F,,16,26.71,9.43,22.67,1946.74,,7.9083,,,,,,,,,,,,,,,,8.008,392.6,394.1,1675.3,109.1,14.9,50.9,2.3,0,0,13.105,2.74,1.72,401.1,,,,,,,,,,,,,,,
2/22/2023,Adults,8,G,,16,26.68,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2023,Adults,7,A,,16.1,26.62,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2023,Adults,7,B,,16.1,26.72,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2023,Adults,7,C,,16.1,26.57,9.53,22.83,1937.98,,7.7302,,,,,,,,,,,,,,,,7.827,624.2,626.5,1751.1,75.1,23.7,35.2,1.5,0,0,15.979,1.89,1.19,637.8,,,,,,,,,,,,,,,
2/22/2023,Adults,7,D,,16.1,26.61,9.69,22.58,1938.63,,7.6553,,,,,,,,,,,,,,,,7.746,764.4,767.1,1780.6,63.5,29,29.8,1.3,0,0,17.14,1.6,1,781,,,,,,,,,,,,,,,
2/22/2023,Adults,7,E,,16.1,26.7,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2023,Adults,7,F,,16.1,26.71,9.72,22.7,1949.18,,7.7603,,,,,,,,,,,,,,,,7.856,582.5,584.6,1748.9,80.5,22.1,37.7,1.7,0,0,15.499,2.02,1.27,595.2,,,,,,,,,,,,,,,
2/22/2023,Adults,7,G,,16.1,26.72,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,A,,16,26.99,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,B,,15.9,26.77,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,C,,15.8,26.91,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,D,,15.9,26.93,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,E,,15.9,26.96,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,F,,15.9,26.85,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7.5,G,,15.9,26.95,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,A,,15.9,26.94,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,B,,15.9,26.89,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,C,,15.9,26.88,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,D,,16,26.96,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,E,,15.9,26.91,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,F,,15.9,26.95,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,8,G,,15.9,26.96,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,A,,16,26.8,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,B,,16.2,27.17,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,C,,15.9,26.81,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,D,,15.9,26.87,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,E,,15.9,27.03,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,F,,15.9,26.93,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2023,Adults,7,G,,15.9,26.98,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,A,,16,26.96,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,B,,16,26.87,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,C,,16.1,26.9,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,D,,16.2,27,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,E,,16,27.04,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,F,,16,26.95,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7.5,G,,16,26.96,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,A,,16,26.93,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,B,,16,26.88,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,C,,16.1,26.86,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,D,,16,26.96,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,E,,16.1,27.01,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,F,,16.2,26.79,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,8,G,,16.2,27.01,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,A,,16,26.69,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,B,,16,26.71,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,C,,16,26.87,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,D,,16,26.61,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,E,,16.1,26.99,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,F,,16.1,26.97,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2023,Adults,7,G,,16.1,26.98,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,A,,15.8,26.91,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,B,,15.9,26.91,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,C,,15.9,26.89,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,D,,15.9,26.9,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,E,,15.7,26.85,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,F,,15.7,26.89,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7.5,G,,15.7,26.73,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,A,,15.8,26.9,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,B,,15.8,26.9,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,C,,15.8,26.89,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,D,,15.8,26.91,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,E,,15.7,26.88,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,F,,15.7,26.9,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,8,G,,15.7,26.89,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,A,,15.9,26.86,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,B,,15.9,26.88,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,C,,15.9,26.9,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,D,,15.9,26.88,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,E,,15.8,26.65,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,F,,15.8,26.87,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2028,Adults,7,G,,15.8,26.83,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,A,,16,27.05,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,B,,16,27.01,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,C,,16,26.74,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,D,,16,26.81,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,E,,16.1,26.99,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,F,,16.2,26.94,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7.5,G,,16.1,27.03,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,A,,16,27.02,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,B,,16,27.01,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,C,,16,27.07,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,D,,15.9,26.99,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,E,,16.1,27.08,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,F,,16,26.43,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,8,G,,16,27.07,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,A,,16,26.99,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,B,,16,26.84,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,C,,15.8,27.02,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,D,,16,27.04,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,E,,16.1,27.02,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,F,,16,27.08,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2023,Adults,7,G,,16,27.12,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,A,,16.1,27.18,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,B,,16.1,27.13,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,C,,16.1,27.11,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,D,,16.1,27.13,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,E,,16.2,27.04,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,F,,16.4,27.19,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7.5,G,,16.1,27.21,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,A,,16.1,27.14,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,B,,16.1,27.16,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,C,,16.1,27.07,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,D,,16.1,27.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,E,,16.1,27.21,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,F,,16.1,27.18,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,8,G,,16.1,27.21,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,A,,16.1,27.14,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,B,,16.1,27.25,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,C,,16.1,27.11,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,D,,16.1,26.83,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,E,,16.1,27.2,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,F,,16.1,26.89,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2023,Adults,7,G,,16.1,27.1,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,A,,16.1,26.98,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,B,,16.2,26.73,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,C,,16.1,26.99,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,D,,16,27.03,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,E,,16,26.92,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7.5,F,,16.1,26.84,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,A,,16,26.95,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,B,,16,27.01,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,C,,16,27.02,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,D,,16.2,27.07,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,E,,16.1,27.02,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,8,F,,16.1,27.02,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,A,,16,26.98,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,B,,16,27.01,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,C,,16,27.02,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,D,,16,26.98,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,E,,16.1,27.02,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2023,Adults,7,F,,16.1,27.02,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,A,,16,27.15,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,B,,16,27.15,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,C,,16,27.15,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,D,,16,27.01,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,E,,16,27.16,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7.5,F,,16,27.14,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,A,,15.9,27.18,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,B,,15.9,27.15,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,C,,15.9,27.17,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,D,,16.3,27.19,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,E,,16.1,27.14,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,8,F,,16.1,27.16,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,A,,15.9,27.12,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,B,,15.9,27.14,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,C,,16,27.13,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,D,,15.9,27.13,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,E,,16,27.11,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,Adults,7,F,,16,27.14,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,A,,15.8,27,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,B,,15.8,26.96,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,C,,15.8,27,9.58,22.78,1965.35,,7.7908,,,,,,,,,,,,,,,,7.893,532.5,534.4,1748.1,87.3,20.4,40.9,1.8,0,0,14.931,2.19,1.38,543.9,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,D,,15.5,26.91,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,E,,15.6,27,9.47,22.91,1964.26,,7.7808,,,,,,,,,,,,,,,,7.888,539.3,541.2,1750.9,85.7,20.7,40.3,1.7,0,0,15.072,2.15,1.35,550.7,,,,,,,,,,,,,,,
3/2/2023,Adults,7.5,F,,15.7,26.92,8.93,22.97,1960.74,,7.7818,,,,,,,,,,,,,,,,7.888,538.4,540.3,1747.3,85.7,20.7,40.2,1.7,0,0,15.056,2.15,1.35,549.8,,,,,,,,,,,,,,,
3/2/2023,Adults,8,A,,15.7,26.99,9.67,22.72,1964.05,,7.9451,,,,,,,,,,,,,,,,8.051,352.6,353.9,1667.2,119.3,13.5,55.7,2.5,0,0,12.486,2.99,1.88,360.1,,,,,,,,,,,,,,,
3/2/2023,Adults,8,B,,15.7,26.99,9.46,22.67,1961.26,,7.9318,,,,,,,,,,,,,,,,8.037,365.7,367,1672.9,115.9,14,54.2,2.4,0,0,12.693,2.91,1.83,373.5,,,,,,,,,,,,,,,
3/2/2023,Adults,8,C,,15.7,27,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,8,D,,15.8,26.98,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2023,Adults,8,E,,15.8,26.93,9.53,22.75,1955.25,,7.906,,,,,,,,,,,,,,,,8.012,389.7,391.1,1681.9,109.8,14.9,51.5,2.3,0,0,13.08,2.75,1.73,398,,,,,,,,,,,,,,,
3/2/2023,Adults,8,F,,15.7,26.99,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
