Date,Age_DPF,Treatment,Replicate,Length_mm,Length_um
10/26/2022,50,Moderate OA,A,9.96,9960
10/26/2022,50,Moderate OA,A,10.06,10060
10/26/2022,50,Moderate OA,A,10.48,10480
10/26/2022,50,Moderate OA,A,10.6,10600
10/26/2022,50,Moderate OA,A,10.65,10650
10/26/2022,50,Moderate OA,A,10.66,10660
10/26/2022,50,Moderate OA,A,10.71,10710
10/26/2022,50,Moderate OA,A,10.74,10740
10/26/2022,50,Moderate OA,A,10.76,10760
10/26/2022,50,Moderate OA,A,10.97,10970
10/26/2022,50,Moderate OA,A,11.01,11010
10/26/2022,50,Moderate OA,A,11.04,11040
10/26/2022,50,Moderate OA,A,11.11,11110
10/26/2022,50,Moderate OA,A,11.18,11180
10/26/2022,50,Moderate OA,A,11.19,11190
10/26/2022,50,Moderate OA,A,11.4,11400
10/26/2022,50,Moderate OA,A,11.51,11510
10/26/2022,50,Moderate OA,A,11.54,11540
10/26/2022,50,Moderate OA,A,11.58,11580
10/26/2022,50,Moderate OA,A,11.58,11580
10/26/2022,50,Moderate OA,A,11.6,11600
10/26/2022,50,Moderate OA,A,11.79,11790
10/26/2022,50,Moderate OA,A,11.83,11830
10/26/2022,50,Moderate OA,A,11.97,11970
10/26/2022,50,Moderate OA,A,12.36,12360
10/26/2022,50,Moderate OA,A,12.41,12410
10/26/2022,50,Moderate OA,A,12.43,12430
10/26/2022,50,Moderate OA,A,12.43,12430
10/26/2022,50,Moderate OA,A,12.77,12770
10/26/2022,50,Moderate OA,A,12.78,12780
10/26/2022,50,Moderate OA,A,12.93,12930
10/26/2022,50,Moderate OA,A,12.97,12970
10/26/2022,50,Moderate OA,A,13.07,13070
10/26/2022,50,Moderate OA,A,13.26,13260
10/26/2022,50,Moderate OA,A,13.53,13530
10/26/2022,50,Moderate OA,A,13.54,13540
10/26/2022,50,Moderate OA,A,13.56,13560
10/26/2022,50,Moderate OA,A,13.6,13600
10/26/2022,50,Moderate OA,A,13.72,13720
10/26/2022,50,Moderate OA,A,13.81,13810
10/26/2022,50,Moderate OA,A,13.94,13940
10/26/2022,50,Moderate OA,A,14.02,14020
10/26/2022,50,Moderate OA,A,14.12,14120
10/26/2022,50,Moderate OA,A,14.13,14130
10/26/2022,50,Moderate OA,A,14.29,14290
10/26/2022,50,Moderate OA,A,14.35,14350
10/26/2022,50,Moderate OA,A,14.39,14390
10/26/2022,50,Moderate OA,A,14.62,14620
10/26/2022,50,Moderate OA,A,14.65,14650
10/26/2022,50,Moderate OA,A,14.78,14780
10/26/2022,50,Moderate OA,A,14.87,14870
10/26/2022,50,Moderate OA,A,15.51,15510
10/26/2022,50,Moderate OA,A,15.64,15640
10/26/2022,50,Moderate OA,A,15.96,15960
10/26/2022,50,Moderate OA,A,16.04,16040
10/26/2022,50,Moderate OA,A,16.23,16230
10/26/2022,50,Moderate OA,A,16.27,16270
10/26/2022,50,Moderate OA,A,16.33,16330
10/26/2022,50,Moderate OA,A,16.64,16640
10/26/2022,50,Moderate OA,B,3.36,3360
10/26/2022,50,Moderate OA,B,3.52,3520
10/26/2022,50,Moderate OA,B,3.7,3700
10/26/2022,50,Moderate OA,B,3.83,3830
10/26/2022,50,Moderate OA,B,4.05,4050
10/26/2022,50,Moderate OA,B,4.52,4520
10/26/2022,50,Moderate OA,B,4.52,4520
10/26/2022,50,Moderate OA,B,4.69,4690
10/26/2022,50,Moderate OA,B,4.79,4790
10/26/2022,50,Moderate OA,B,4.86,4860
10/26/2022,50,Moderate OA,B,5,5000
10/26/2022,50,Moderate OA,B,5.14,5140
10/26/2022,50,Moderate OA,B,5.16,5160
10/26/2022,50,Moderate OA,B,5.31,5310
10/26/2022,50,Moderate OA,B,5.39,5390
10/26/2022,50,Moderate OA,B,5.48,5480
10/26/2022,50,Moderate OA,B,5.89,5890
10/26/2022,50,Moderate OA,B,5.9,5900
10/26/2022,50,Moderate OA,B,5.93,5930
10/26/2022,50,Moderate OA,B,6.11,6110
10/26/2022,50,Moderate OA,B,6.16,6160
10/26/2022,50,Moderate OA,B,6.33,6330
10/26/2022,50,Moderate OA,B,6.99,6990
10/26/2022,50,Moderate OA,B,7.5,7500
10/26/2022,50,Moderate OA,B,7.68,7680
10/26/2022,50,Moderate OA,B,7.69,7690
10/26/2022,50,Moderate OA,B,7.79,7790
10/26/2022,50,Moderate OA,B,8.09,8090
10/26/2022,50,Moderate OA,B,8.17,8170
10/26/2022,50,Moderate OA,B,8.51,8510
10/26/2022,50,Moderate OA,B,8.54,8540
10/26/2022,50,Moderate OA,B,8.77,8770
10/26/2022,50,Moderate OA,B,8.99,8990
10/26/2022,50,Moderate OA,B,9.3,9300
10/26/2022,50,Moderate OA,B,9.47,9470
10/26/2022,50,Moderate OA,B,9.51,9510
10/26/2022,50,Moderate OA,B,9.63,9630
10/26/2022,50,Moderate OA,B,9.65,9650
10/26/2022,50,Moderate OA,B,9.75,9750
10/26/2022,50,Moderate OA,B,9.86,9860
10/26/2022,50,Moderate OA,B,9.95,9950
10/26/2022,50,Moderate OA,B,9.97,9970
10/26/2022,50,Moderate OA,B,10.06,10060
10/26/2022,50,Moderate OA,B,10.3,10300
10/26/2022,50,Moderate OA,B,10.32,10320
10/26/2022,50,Moderate OA,B,10.33,10330
10/26/2022,50,Moderate OA,B,10.35,10350
10/26/2022,50,Moderate OA,B,10.36,10360
10/26/2022,50,Moderate OA,B,10.42,10420
10/26/2022,50,Moderate OA,B,10.47,10470
10/26/2022,50,Moderate OA,B,10.47,10470
10/26/2022,50,Moderate OA,B,10.53,10530
10/26/2022,50,Moderate OA,B,10.56,10560
10/26/2022,50,Moderate OA,B,10.58,10580
10/26/2022,50,Moderate OA,B,10.59,10590
10/26/2022,50,Moderate OA,B,10.61,10610
10/26/2022,50,Moderate OA,B,10.62,10620
10/26/2022,50,Moderate OA,B,10.67,10670
10/26/2022,50,Moderate OA,B,10.69,10690
10/26/2022,50,Moderate OA,B,10.73,10730
10/26/2022,50,Moderate OA,B,10.83,10830
10/26/2022,50,Moderate OA,B,10.88,10880
10/26/2022,50,Moderate OA,B,11.01,11010
10/26/2022,50,Moderate OA,B,11.03,11030
10/26/2022,50,Moderate OA,B,11.14,11140
10/26/2022,50,Moderate OA,B,11.21,11210
10/26/2022,50,Moderate OA,B,11.25,11250
10/26/2022,50,Moderate OA,B,11.28,11280
10/26/2022,50,Moderate OA,B,11.32,11320
10/26/2022,50,Moderate OA,B,11.36,11360
10/26/2022,50,Moderate OA,B,11.6,11600
10/26/2022,50,Moderate OA,B,11.8,11800
10/26/2022,50,Moderate OA,B,12.06,12060
10/26/2022,50,Moderate OA,B,12.13,12130
10/26/2022,50,Moderate OA,B,12.15,12150
10/26/2022,50,Moderate OA,B,12.34,12340
10/26/2022,50,Moderate OA,B,12.36,12360
10/26/2022,50,Moderate OA,B,12.45,12450
10/26/2022,50,Moderate OA,B,12.55,12550
10/26/2022,50,Moderate OA,B,12.63,12630
10/26/2022,50,Moderate OA,B,12.68,12680
10/26/2022,50,Moderate OA,B,12.72,12720
10/26/2022,50,Moderate OA,B,12.86,12860
10/26/2022,50,Moderate OA,B,12.96,12960
10/26/2022,50,Moderate OA,B,13.03,13030
10/26/2022,50,Moderate OA,B,13.15,13150
10/26/2022,50,Moderate OA,B,13.19,13190
10/26/2022,50,Moderate OA,B,13.21,13210
10/26/2022,50,Moderate OA,B,13.29,13290
10/26/2022,50,Moderate OA,B,13.4,13400
10/26/2022,50,Moderate OA,B,13.48,13480
10/26/2022,50,Moderate OA,B,13.53,13530
10/26/2022,50,Moderate OA,B,13.55,13550
10/26/2022,50,Moderate OA,B,13.6,13600
10/26/2022,50,Moderate OA,B,13.7,13700
10/26/2022,50,Moderate OA,B,13.77,13770
10/26/2022,50,Moderate OA,B,13.91,13910
10/26/2022,50,Moderate OA,B,14.06,14060
10/26/2022,50,Moderate OA,B,14.16,14160
10/26/2022,50,Moderate OA,B,14.28,14280
10/26/2022,50,Moderate OA,B,14.5,14500
10/26/2022,50,Moderate OA,B,14.55,14550
10/26/2022,50,Moderate OA,B,14.62,14620
10/26/2022,50,Moderate OA,B,14.64,14640
10/26/2022,50,Moderate OA,B,14.66,14660
10/26/2022,50,Moderate OA,B,14.74,14740
10/26/2022,50,Moderate OA,B,14.8,14800
10/26/2022,50,Moderate OA,B,14.82,14820
10/26/2022,50,Moderate OA,B,14.91,14910
10/26/2022,50,Moderate OA,B,15.5,15500
10/26/2022,50,Moderate OA,B,15.65,15650
10/26/2022,50,Moderate OA,B,16.29,16290
10/26/2022,50,Moderate OA,B,16.38,16380
10/26/2022,50,Moderate OA,B,16.52,16520
10/26/2022,50,Moderate OA,B,17.34,17340
10/26/2022,50,Moderate OA,C,3.46,3460
10/26/2022,50,Moderate OA,C,4.37,4370
10/26/2022,50,Moderate OA,C,4.39,4390
10/26/2022,50,Moderate OA,C,4.64,4640
10/26/2022,50,Moderate OA,C,4.95,4950
10/26/2022,50,Moderate OA,C,5.35,5350
10/26/2022,50,Moderate OA,C,5.36,5360
10/26/2022,50,Moderate OA,C,5.69,5690
10/26/2022,50,Moderate OA,C,5.85,5850
10/26/2022,50,Moderate OA,C,6.44,6440
10/26/2022,50,Moderate OA,C,6.49,6490
10/26/2022,50,Moderate OA,C,6.6,6600
10/26/2022,50,Moderate OA,C,6.73,6730
10/26/2022,50,Moderate OA,C,6.76,6760
10/26/2022,50,Moderate OA,C,7.11,7110
10/26/2022,50,Moderate OA,C,7.11,7110
10/26/2022,50,Moderate OA,C,7.85,7850
10/26/2022,50,Moderate OA,C,7.92,7920
10/26/2022,50,Moderate OA,C,7.94,7940
10/26/2022,50,Moderate OA,C,8.54,8540
10/26/2022,50,Moderate OA,C,8.58,8580
10/26/2022,50,Moderate OA,C,8.59,8590
10/26/2022,50,Moderate OA,C,8.59,8590
10/26/2022,50,Moderate OA,C,8.66,8660
10/26/2022,50,Moderate OA,C,8.71,8710
10/26/2022,50,Moderate OA,C,8.79,8790
10/26/2022,50,Moderate OA,C,9.36,9360
10/26/2022,50,Moderate OA,C,9.4,9400
10/26/2022,50,Moderate OA,C,9.42,9420
10/26/2022,50,Moderate OA,C,9.66,9660
10/26/2022,50,Moderate OA,C,9.84,9840
10/26/2022,50,Moderate OA,C,10.01,10010
10/26/2022,50,Moderate OA,C,10.55,10550
10/26/2022,50,Moderate OA,C,10.76,10760
10/26/2022,50,Moderate OA,C,10.76,10760
10/26/2022,50,Moderate OA,C,10.99,10990
10/26/2022,50,Moderate OA,C,11.13,11130
10/26/2022,50,Moderate OA,C,11.22,11220
10/26/2022,50,Moderate OA,C,11.28,11280
10/26/2022,50,Moderate OA,C,11.5,11500
10/26/2022,50,Moderate OA,C,11.64,11640
10/26/2022,50,Moderate OA,C,11.7,11700
10/26/2022,50,Moderate OA,C,11.76,11760
10/26/2022,50,Moderate OA,C,11.96,11960
10/26/2022,50,Moderate OA,C,12.14,12140
10/26/2022,50,Moderate OA,C,12.14,12140
10/26/2022,50,Moderate OA,C,12.18,12180
10/26/2022,50,Moderate OA,C,12.65,12650
10/26/2022,50,Moderate OA,C,12.7,12700
10/26/2022,50,Moderate OA,C,12.96,12960
10/26/2022,50,Moderate OA,C,13.21,13210
10/26/2022,50,Moderate OA,C,13.32,13320
10/26/2022,50,Moderate OA,C,13.5,13500
10/26/2022,50,Moderate OA,C,14.01,14010
10/26/2022,50,Moderate OA,C,14.3,14300
10/26/2022,50,Moderate OA,C,14.35,14350
10/26/2022,50,Moderate OA,C,14.36,14360
10/26/2022,50,Moderate OA,C,14.6,14600
10/26/2022,50,Moderate OA,C,14.97,14970
10/26/2022,50,Moderate OA,C,15.4,15400
10/26/2022,50,Moderate OA,C,15.86,15860
10/26/2022,50,Moderate OA,D,2.17,2170
10/26/2022,50,Moderate OA,D,3.96,3960
10/26/2022,50,Moderate OA,D,4.06,4060
10/26/2022,50,Moderate OA,D,4.26,4260
10/26/2022,50,Moderate OA,D,4.42,4420
10/26/2022,50,Moderate OA,D,4.56,4560
10/26/2022,50,Moderate OA,D,4.67,4670
10/26/2022,50,Moderate OA,D,4.68,4680
10/26/2022,50,Moderate OA,D,4.74,4740
10/26/2022,50,Moderate OA,D,4.77,4770
10/26/2022,50,Moderate OA,D,5.23,5230
10/26/2022,50,Moderate OA,D,5.6,5600
10/26/2022,50,Moderate OA,D,5.63,5630
10/26/2022,50,Moderate OA,D,6.29,6290
10/26/2022,50,Moderate OA,D,6.35,6350
10/26/2022,50,Moderate OA,D,6.42,6420
10/26/2022,50,Moderate OA,D,6.63,6630
10/26/2022,50,Moderate OA,D,6.83,6830
10/26/2022,50,Moderate OA,D,6.97,6970
10/26/2022,50,Moderate OA,D,7.66,7660
10/26/2022,50,Moderate OA,D,8.33,8330
10/26/2022,50,Moderate OA,D,8.55,8550
10/26/2022,50,Moderate OA,D,8.68,8680
10/26/2022,50,Moderate OA,D,8.74,8740
10/26/2022,50,Moderate OA,D,8.83,8830
10/26/2022,50,Moderate OA,D,8.83,8830
10/26/2022,50,Moderate OA,D,8.85,8850
10/26/2022,50,Moderate OA,D,9.04,9040
10/26/2022,50,Moderate OA,D,9.15,9150
10/26/2022,50,Moderate OA,D,9.23,9230
10/26/2022,50,Moderate OA,D,9.32,9320
10/26/2022,50,Moderate OA,D,9.35,9350
10/26/2022,50,Moderate OA,D,9.53,9530
10/26/2022,50,Moderate OA,D,9.6,9600
10/26/2022,50,Moderate OA,D,9.67,9670
10/26/2022,50,Moderate OA,D,9.7,9700
10/26/2022,50,Moderate OA,D,9.85,9850
10/26/2022,50,Moderate OA,D,10.23,10230
10/26/2022,50,Moderate OA,D,10.25,10250
10/26/2022,50,Moderate OA,D,10.26,10260
10/26/2022,50,Moderate OA,D,10.44,10440
10/26/2022,50,Moderate OA,D,10.5,10500
10/26/2022,50,Moderate OA,D,10.62,10620
10/26/2022,50,Moderate OA,D,10.91,10910
10/26/2022,50,Moderate OA,D,11.03,11030
10/26/2022,50,Moderate OA,D,11.43,11430
10/26/2022,50,Moderate OA,D,11.55,11550
10/26/2022,50,Moderate OA,D,11.6,11600
10/26/2022,50,Moderate OA,D,12.2,12200
10/26/2022,50,Moderate OA,D,12.32,12320
10/26/2022,50,Moderate OA,D,12.36,12360
10/26/2022,50,Moderate OA,D,12.51,12510
10/26/2022,50,Moderate OA,D,12.63,12630
10/26/2022,50,Moderate OA,D,12.69,12690
10/26/2022,50,Moderate OA,D,12.69,12690
10/26/2022,50,Moderate OA,D,13.09,13090
10/26/2022,50,Moderate OA,D,13.09,13090
10/26/2022,50,Moderate OA,D,13.18,13180
10/26/2022,50,Moderate OA,D,13.21,13210
10/26/2022,50,Moderate OA,D,13.22,13220
10/26/2022,50,Moderate OA,D,13.25,13250
10/26/2022,50,Moderate OA,D,13.41,13410
10/26/2022,50,Moderate OA,D,13.52,13520
10/26/2022,50,Moderate OA,D,13.72,13720
10/26/2022,50,Moderate OA,D,13.74,13740
10/26/2022,50,Moderate OA,D,13.78,13780
10/26/2022,50,Moderate OA,D,13.94,13940
10/26/2022,50,Moderate OA,D,13.96,13960
10/26/2022,50,Moderate OA,D,14.19,14190
10/26/2022,50,Moderate OA,D,14.28,14280
10/26/2022,50,Moderate OA,D,14.31,14310
10/26/2022,50,Moderate OA,D,14.44,14440
10/26/2022,50,Moderate OA,D,14.54,14540
10/26/2022,50,Moderate OA,D,14.56,14560
10/26/2022,50,Moderate OA,D,14.89,14890
10/26/2022,50,Moderate OA,D,15.04,15040
10/26/2022,50,Moderate OA,D,15.06,15060
10/26/2022,50,Moderate OA,D,15.19,15190
10/26/2022,50,Moderate OA,D,15.41,15410
10/26/2022,50,Moderate OA,D,16.25,16250
10/26/2022,50,Moderate OA,D,16.9,16900
10/26/2022,50,Moderate OA,D,17.43,17430
10/26/2022,50,Moderate OA,D,17.68,17680
10/26/2022,50,Moderate OA,D,17.75,17750
10/26/2022,50,Moderate OA,D,17.78,17780
10/26/2022,71,Low OA,A,15.02,15020
10/26/2022,71,Low OA,A,9.68,9680
10/26/2022,71,Low OA,A,12.55,12550
10/26/2022,71,Low OA,A,13.39,13390
10/26/2022,71,Low OA,A,12.05,12050
10/26/2022,71,Low OA,A,11.71,11710
10/26/2022,71,Low OA,A,13.99,13990
10/26/2022,71,Low OA,A,11.01,11010
10/26/2022,71,Low OA,A,16,16000
10/26/2022,71,Low OA,A,13.29,13290
10/26/2022,71,Low OA,A,12.34,12340
10/26/2022,71,Low OA,A,7.27,7270
10/26/2022,71,Low OA,A,19.63,19630
10/26/2022,71,Low OA,A,15.26,15260
10/26/2022,71,Low OA,A,6.79,6790
10/26/2022,71,Low OA,A,11.26,11260
10/26/2022,71,Low OA,A,7.46,7460
10/26/2022,71,Low OA,A,13.5,13500
10/26/2022,71,Low OA,A,11.12,11120
10/26/2022,71,Low OA,A,10.22,10220
10/26/2022,71,Low OA,A,19.49,19490
10/26/2022,71,Low OA,A,20.07,20070
10/26/2022,71,Low OA,A,7.74,7740
10/26/2022,71,Low OA,A,15.1,15100
10/26/2022,71,Low OA,A,5.6,5600
10/26/2022,71,Low OA,A,4.24,4240
10/26/2022,71,Low OA,A,3.4,3400
10/26/2022,71,Low OA,A,6.85,6850
10/26/2022,71,Low OA,A,6.27,6270
10/26/2022,71,Low OA,A,5.85,5850
10/26/2022,71,Low OA,A,7.59,7590
10/26/2022,71,Low OA,A,4.51,4510
10/26/2022,71,Low OA,A,9.43,9430
10/26/2022,71,Low OA,A,5.62,5620
10/26/2022,71,Low OA,A,8.38,8380
10/26/2022,71,Low OA,A,16.4,16400
10/26/2022,71,Low OA,A,13.06,13060
10/26/2022,71,Low OA,A,8.71,8710
10/26/2022,71,Low OA,A,10.68,10680
10/26/2022,71,Low OA,A,9.28,9280
10/26/2022,71,Low OA,A,14.25,14250
10/26/2022,71,Low OA,A,14.43,14430
10/26/2022,71,Low OA,A,10.54,10540
10/26/2022,71,Low OA,A,14.42,14420
10/26/2022,71,Low OA,A,15.88,15880
10/26/2022,71,Low OA,A,6.76,6760
10/26/2022,71,Low OA,A,15,15000
10/26/2022,71,Low OA,A,12.89,12890
10/26/2022,71,Low OA,A,16.67,16670
10/26/2022,71,Low OA,A,13.46,13460
10/26/2022,71,Low OA,A,14.77,14770
10/26/2022,71,Low OA,A,12.63,12630
10/26/2022,71,Low OA,A,13.64,13640
10/26/2022,71,Low OA,A,16.53,16530
10/26/2022,71,Low OA,A,12.87,12870
10/26/2022,71,Low OA,A,17.32,17320
10/26/2022,71,Low OA,A,17.05,17050
10/26/2022,71,Low OA,A,14.86,14860
10/26/2022,71,Low OA,A,12.98,12980
10/26/2022,71,Low OA,A,11.67,11670
10/26/2022,71,Low OA,A,11.09,11090
10/26/2022,71,Low OA,A,13.98,13980
10/26/2022,71,Low OA,A,11.49,11490
10/26/2022,71,Low OA,A,12.82,12820
10/26/2022,71,Low OA,A,17.09,17090
10/26/2022,71,Low OA,A,13.94,13940
10/26/2022,71,Low OA,A,9.77,9770
10/26/2022,71,Low OA,A,13.51,13510
10/26/2022,71,Low OA,B,12.05,12050
10/26/2022,71,Low OA,B,5.86,5860
10/26/2022,71,Low OA,B,14.36,14360
10/26/2022,71,Low OA,B,14.07,14070
10/26/2022,71,Low OA,B,5.75,5750
10/26/2022,71,Low OA,B,15.24,15240
10/26/2022,71,Low OA,B,6.7,6700
10/26/2022,71,Low OA,B,15.48,15480
10/26/2022,71,Low OA,B,8.6,8600
10/26/2022,71,Low OA,B,7.87,7870
10/26/2022,71,Low OA,B,7.47,7470
10/26/2022,71,Low OA,B,11.77,11770
10/26/2022,71,Low OA,B,17.32,17320
10/26/2022,71,Low OA,B,11.93,11930
10/26/2022,71,Low OA,B,11.89,11890
10/26/2022,71,Low OA,B,8.19,8190
10/26/2022,71,Low OA,B,12.27,12270
10/26/2022,71,Low OA,B,15.3,15300
10/26/2022,71,Low OA,B,7.48,7480
10/26/2022,71,Low OA,B,9.78,9780
10/26/2022,71,Low OA,B,8.05,8050
10/26/2022,71,Low OA,B,7.15,7150
10/26/2022,71,Low OA,B,10.47,10470
10/26/2022,71,Low OA,B,9.71,9710
10/26/2022,71,Low OA,B,11.99,11990
10/26/2022,71,Low OA,B,11.29,11290
10/26/2022,71,Low OA,B,15,15000
10/26/2022,71,Low OA,B,12.52,12520
10/26/2022,71,Low OA,B,3.58,3580
10/26/2022,71,Low OA,B,11.38,11380
10/26/2022,71,Low OA,B,4.44,4440
10/26/2022,71,Low OA,B,4.54,4540
10/26/2022,71,Low OA,B,3.77,3770
10/26/2022,71,Low OA,B,2.87,2870
10/26/2022,71,Low OA,B,3.22,3220
10/26/2022,71,Low OA,B,2.87,2870
10/26/2022,71,Low OA,B,13.86,13860
10/26/2022,71,Low OA,B,7.67,7670
10/26/2022,71,Low OA,B,11.12,11120
10/26/2022,71,Low OA,B,13.88,13880
10/26/2022,71,Low OA,B,6.8,6800
10/26/2022,71,Low OA,B,15.59,15590
10/26/2022,71,Low OA,B,4.12,4120
10/26/2022,71,Low OA,B,11.84,11840
10/26/2022,71,Low OA,B,9.4,9400
10/26/2022,71,Low OA,B,12.45,12450
10/26/2022,71,Low OA,B,16.52,16520
10/26/2022,71,Low OA,B,10.55,10550
10/26/2022,71,Low OA,B,12.28,12280
10/26/2022,71,Low OA,B,9.59,9590
10/26/2022,71,Low OA,B,3.98,3980
10/26/2022,71,Low OA,B,7.78,7780
10/26/2022,71,Low OA,B,1.9,1900
10/26/2022,71,Low OA,B,2.51,2510
10/26/2022,71,Low OA,B,4.5,4500
10/26/2022,71,Low OA,B,2.95,2950
10/26/2022,71,Low OA,B,4.16,4160
10/26/2022,71,Low OA,B,4.09,4090
10/26/2022,71,Low OA,B,4.56,4560
10/26/2022,71,Low OA,B,11.3,11300
10/26/2022,71,Low OA,B,14.97,14970
10/26/2022,71,Low OA,B,8.96,8960
10/26/2022,71,Low OA,B,14.88,14880
10/26/2022,71,Low OA,B,15.23,15230
10/26/2022,71,Low OA,B,18.78,18780
10/26/2022,71,Low OA,B,14.64,14640
10/26/2022,71,Low OA,B,11.21,11210
10/26/2022,71,Low OA,B,13.97,13970
10/26/2022,71,Low OA,B,15.66,15660
10/26/2022,71,Low OA,B,11.77,11770
10/26/2022,71,Low OA,B,13.63,13630
10/26/2022,71,Low OA,B,10.18,10180
10/26/2022,71,Low OA,B,6.76,6760
10/26/2022,71,Low OA,B,9.69,9690
10/26/2022,71,Low OA,B,13.98,13980
10/26/2022,71,Low OA,B,14.64,14640
10/26/2022,71,Low OA,B,13.08,13080
10/26/2022,71,Low OA,B,16.03,16030
10/26/2022,71,Low OA,B,18.54,18540
10/26/2022,71,Low OA,B,17.6,17600
10/26/2022,71,Low OA,B,9.58,9580
10/26/2022,71,Low OA,C,18.32,18320
10/26/2022,71,Low OA,C,13.29,13290
10/26/2022,71,Low OA,C,17.57,17570
10/26/2022,71,Low OA,C,8.94,8940
10/26/2022,71,Low OA,C,14.04,14040
10/26/2022,71,Low OA,C,6.38,6380
10/26/2022,71,Low OA,C,6.02,6020
10/26/2022,71,Low OA,C,2.43,2430
10/26/2022,71,Low OA,C,2.31,2310
10/26/2022,71,Low OA,C,13.85,13850
10/26/2022,71,Low OA,C,15.33,15330
10/26/2022,71,Low OA,C,17.64,17640
10/26/2022,71,Low OA,C,7.63,7630
10/26/2022,71,Low OA,C,16.77,16770
10/26/2022,71,Low OA,C,2.68,2680
10/26/2022,71,Low OA,C,6.88,6880
10/26/2022,71,Low OA,C,13.08,13080
10/26/2022,71,Low OA,C,7.65,7650
10/26/2022,71,Low OA,C,14.1,14100
10/26/2022,71,Low OA,C,15.44,15440
10/26/2022,71,Low OA,C,17.27,17270
10/26/2022,71,Low OA,C,10.12,10120
10/26/2022,71,Low OA,C,8.83,8830
10/26/2022,71,Low OA,C,15.08,15080
10/26/2022,71,Low OA,C,14.33,14330
10/26/2022,71,Low OA,C,1.95,1950
10/26/2022,71,Low OA,C,6.79,6790
10/26/2022,71,Low OA,C,17.49,17490
10/26/2022,71,Low OA,C,4.5,4500
10/26/2022,71,Low OA,C,10.84,10840
10/26/2022,71,Low OA,C,12.08,12080
10/26/2022,71,Low OA,C,16.61,16610
10/26/2022,71,Low OA,C,18.42,18420
10/26/2022,71,Low OA,C,6.37,6370
10/26/2022,71,Low OA,C,11.77,11770
10/26/2022,71,Low OA,C,15.91,15910
10/26/2022,71,Low OA,C,13.21,13210
10/26/2022,71,Low OA,C,1.79,1790
10/26/2022,71,Low OA,C,12.93,12930
10/26/2022,71,Low OA,C,9.24,9240
10/26/2022,71,Low OA,C,7.55,7550
10/26/2022,71,Low OA,C,1.9,1900
10/26/2022,71,Low OA,C,8.6,8600
10/26/2022,71,Low OA,C,10.94,10940
10/26/2022,71,Low OA,C,8.59,8590
10/26/2022,71,Low OA,C,2.13,2130
10/26/2022,71,Low OA,C,1.88,1880
10/26/2022,71,Low OA,C,6.66,6660
10/26/2022,71,Low OA,C,10.78,10780
10/26/2022,71,Low OA,C,9.3,9300
10/26/2022,71,Low OA,C,10.1,10100
10/26/2022,71,Low OA,C,7.08,7080
10/26/2022,71,Low OA,C,7.68,7680
10/26/2022,71,Low OA,C,18.28,18280
10/26/2022,71,Low OA,C,13.69,13690
10/26/2022,71,Low OA,C,17.04,17040
10/26/2022,71,Low OA,C,10.47,10470
10/26/2022,71,Low OA,C,9.81,9810
10/26/2022,71,Low OA,C,11.47,11470
10/26/2022,71,Low OA,C,6.6,6600
10/26/2022,71,Low OA,C,17.34,17340
10/26/2022,71,Low OA,C,12.22,12220
10/26/2022,71,Low OA,C,15.51,15510
10/26/2022,71,Low OA,C,9.58,9580
10/26/2022,71,Low OA,C,14.57,14570
10/26/2022,71,Low OA,C,11.63,11630
10/26/2022,71,Low OA,C,10.63,10630
10/26/2022,71,Low OA,C,14.21,14210
10/26/2022,71,Low OA,C,10.05,10050
10/26/2022,71,Low OA,C,15.39,15390
10/26/2022,71,Low OA,C,10.41,10410
10/26/2022,71,Low OA,C,5.84,5840
10/26/2022,71,Low OA,C,8.47,8470
10/26/2022,71,Low OA,C,3.88,3880
10/26/2022,71,Low OA,C,5.98,5980
10/26/2022,71,Low OA,C,5.73,5730
10/26/2022,71,Low OA,C,15.78,15780
10/26/2022,71,Low OA,C,15.15,15150
10/26/2022,71,Low OA,C,11.97,11970
10/26/2022,71,Low OA,C,5.71,5710
10/26/2022,71,Low OA,C,10.65,10650
10/26/2022,71,Low OA,C,4.81,4810
10/26/2022,71,Low OA,C,12.69,12690
10/26/2022,71,Low OA,C,15.75,15750
10/26/2022,71,Low OA,C,16.6,16600
10/26/2022,71,Low OA,C,14.51,14510
10/26/2022,71,Low OA,C,10.82,10820
10/26/2022,71,Low OA,C,8.77,8770
10/26/2022,71,Low OA,C,12.41,12410
10/26/2022,71,Low OA,C,8.36,8360
10/26/2022,71,Low OA,C,9.54,9540
10/26/2022,71,Low OA,C,16.6,16600
10/26/2022,71,Low OA,C,11.84,11840
10/26/2022,71,Low OA,C,11.01,11010
10/26/2022,71,Low OA,C,6.01,6010
10/26/2022,71,Low OA,C,5.91,5910
10/26/2022,71,Low OA,C,8.66,8660
10/26/2022,71,Low OA,C,3.98,3980
10/26/2022,71,Low OA,C,12.31,12310
10/26/2022,71,Low OA,C,6.73,6730
10/26/2022,71,Low OA,C,14.93,14930
10/26/2022,71,Low OA,C,5.55,5550
10/26/2022,71,Low OA,D,4,4000
10/26/2022,71,Low OA,D,2.99,2990
10/26/2022,71,Low OA,D,8.66,8660
10/26/2022,71,Low OA,D,5.04,5040
10/26/2022,71,Low OA,D,9.28,9280
10/26/2022,71,Low OA,D,3.37,3370
10/26/2022,71,Low OA,D,5.89,5890
10/26/2022,71,Low OA,D,4.2,4200
